id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
1247,1,1,2013/2014,6,03/05/2014 00:00,1677189,8475,8573,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36872,208348,32760,80592,466203,33117,37963,467052,12283,186621,376780,242234,280033,134233,186284,208985,346142,38353,201811,6757,45490,39859
1248,1,1,2013/2014,6,03/05/2014 00:00,1677190,9991,9989,4,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,181069,466117,249237,538333,67958,232299,173449,25751,466113,38419,34763,270473,37823,513810,512033,237646,439739,25655,521272,36863,389202,512734
1249,1,1,2014/2015,1,25/07/2014 00:00,1717817,9985,9986,3,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,20747,26631,277848,171338,33620,148335,449276,447455,104389,25957,306117,214340,110878,280083,33605,46458,166679,239599,179059,521204,240478,97699
1250,1,1,2014/2015,1,26/07/2014 00:00,1717818,8475,8342,0,2,1,1,3,5,7,9,3,5,7,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,208699,37963,208348,38339,26606,8930,32760,104410,104411,80592,78902,185644,277771,445873,209922,178293,179310,26440,39962,14557,465726,259507
1251,1,1,2014/2015,1,26/07/2014 00:00,1717819,9984,9991,0,0,1,2,4,6,8,2,4,6,8,5,5,1,1,3,5,7,9,3,5,7,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,3,7,7,7,10,10,67949,38789,38337,466443,202471,150240,111194,178165,209855,33662,231006,181069,346142,97359,149279,186621,39625,280443,208929,40521,79247,289248
1252,1,1,2014/2015,1,26/07/2014 00:00,1717820,9989,8573,2,0,1,2,4,6,8,4,6,8,5,2,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,9,7,11,1,3,3,3,3,7,7,7,7,9,11,270473,426892,178486,513810,532766,210423,181071,389202,149258,36863,286117,107806,36832,134233,149334,39859,131531,201811,38365,45490,265123,148329
1253,1,1,2014/2015,1,26/07/2014 00:00,1717821,10001,9994,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,346114,179241,37965,306731,209782,166664,67957,33683,38323,212598,346651,37937,173983,25791,203755,149150,67898,38290,203666,,212285,38777
1254,1,1,2014/2015,1,27/07/2014 00:00,1717822,8203,9987,3,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,13131,67896,396929,140932,150968,300977,181140,246552,173957,241501,21753,195782,130027,195448,37858,166675,277779,26590,37112,354494,32863,164732
1255,1,1,2014/2015,1,27/07/2014 00:00,1717823,8635,274581,3,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,131408,198453,277761,178758,38388,309083,465960,163616,282012,351860,166302,185618,148289,210138,39871,36849,442735,522746,418105,364290,94008,201915
1256,1,1,2014/2015,1,27/07/2014 00:00,1717824,10000,8571,2,0,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,37900,37886,489501,303179,37100,179402,21726,166179,298665,11357,45839,206592,39148,181312,289250,156693,478447,131530,95614,38257,37065,167057
1257,1,1,2014/2015,10,05/10/2014 00:00,1717889,8342,9985,3,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,185644,277771,294254,209922,178293,109061,26440,113868,315459,37069,207511,20747,174054,277848,38441,244904,242719,118730,34183,195998,25957,215766
1258,1,1,2014/2015,10,05/10/2014 00:00,1717890,8635,9987,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,38391,198453,424128,277761,38388,21726,465960,39631,282012,46552,351860,91929,465750,195448,149219,148314,37112,465746,32863,364496,26590,164732
1259,1,1,2014/2015,10,04/10/2014 00:00,1717891,9986,8571,0,2,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,41301,110878,280083,33605,46458,240478,93347,39578,277444,181054,26502,206592,289250,157375,181312,37861,131530,95614,38257,478447,104377,167057
1260,1,1,2014/2015,10,04/10/2014 00:00,1717892,274581,8203,1,1,1,2,8,6,4,5,8,2,4,6,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,9,7,7,7,7,11,1,3,3,3,3,7,7,7,7,9,11,181572,359378,36849,39871,210138,364290,94008,442735,418105,293003,201915,38327,186184,396929,140932,150968,21753,178283,38956,241501,173957,77813
1261,1,1,2014/2015,10,05/10/2014 00:00,1717893,9994,8573,3,1,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,30934,149150,72545,25791,203755,203666,67898,38290,46335,155052,104404,107806,149334,173462,134233,280033,201811,148329,38365,131531,288784,68114
1262,1,1,2014/2015,10,04/10/2014 00:00,1717894,9989,10000,3,1,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,8,8,8,8,11,16199,426892,38785,45485,280134,277779,181071,512033,286117,149258,389202,37900,554052,37886,11357,303179,520299,33685,298665,26771,208852,179402
1263,1,1,2014/2015,10,03/10/2014 00:00,1717895,10001,9991,0,0,1,1,3,5,7,9,2,4,6,8,5,1,3,5,7,2,4,6,8,3,4,7,1,3,3,3,3,3,7,7,7,7,11,1,3,3,3,7,7,7,7,10,10,10,346114,179241,37965,306731,346111,58358,212863,38323,67957,212598,107983,181069,49451,91503,67958,346142,40521,208929,181842,79247,25751,282671
1264,1,1,2014/2015,10,04/10/2014 00:00,1717896,8475,9984,1,0,1,6,2,4,8,6,2,4,8,4,6,1,2,6,8,4,5,7,1,3,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,208699,38339,154276,98368,26606,32760,120116,104411,78902,170660,277767,67949,38789,202471,37889,38337,111194,209855,150240,190854,431589,231006
1265,1,1,2014/2015,11,19/10/2014 00:00,1717897,9985,10000,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,20747,174054,171338,38441,33620,104389,482397,242719,195998,213729,450005,37900,554052,37886,298822,303179,11357,26771,208852,47564,466132,179402
1266,1,1,2014/2015,11,19/10/2014 00:00,1717898,9987,10001,3,1,1,2,4,6,8,5,7,3,3,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,91929,148314,195448,149219,166675,364496,465746,37112,32863,26590,164732,346114,179241,37965,346111,58358,212863,38323,67957,212598,33622,107983
1267,1,1,2014/2015,11,18/10/2014 00:00,1717899,9991,9986,2,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,181069,346142,49451,186621,67958,40521,208929,173449,25751,79247,289248,41301,166679,280083,33605,426174,239599,39578,181054,289251,97699,277444
1268,1,1,2014/2015,11,18/10/2014 00:00,1717900,8573,274581,0,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,107806,36832,149334,149140,173462,201811,38365,131531,265123,288784,68114,181572,359378,281861,39871,36849,418105,293003,26199,364290,94008,442735
1269,1,1,2014/2015,11,19/10/2014 00:00,1717901,9994,8342,1,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30934,72545,203755,25791,149150,38290,67898,155052,203666,104404,46335,185644,277771,445873,209922,178293,39962,26440,207511,113868,14557,37069
1270,1,1,2014/2015,11,18/10/2014 00:00,1717902,8571,8475,2,1,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,2,4,6,8,3,4,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,10,10,10,206592,289250,157375,181312,37861,278839,95614,104377,478447,167057,131530,208699,154276,98368,38339,32760,276261,120116,26606,78902,277767,170660
1271,1,1,2014/2015,11,18/10/2014 00:00,1717903,8203,8635,1,1,1,3,5,7,2,4,6,8,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10,38327,38956,67959,300977,21753,178283,186184,150968,173957,77813,39145,38391,38368,277761,424128,38388,39631,282012,465960,198453,351860,46552
1272,1,1,2014/2015,11,18/10/2014 00:00,1717904,9984,9989,1,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,67949,38789,38337,202471,37889,178165,190854,559084,431589,147732,188231,16199,426892,38785,45485,280134,36863,181071,513810,532766,286117,277779
1273,1,1,2014/2015,12,26/10/2014 00:00,1717905,8342,9991,2,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,185644,277771,209922,445873,178293,39962,26440,14557,315459,207511,37069,181069,346142,49451,186621,67958,26916,173449,25751,208929,289248,282671
1274,1,1,2014/2015,12,26/10/2014 00:00,1717906,8635,9985,0,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,38391,198453,277761,38388,309083,149211,465960,39631,282012,46552,166302,159883,174054,171338,38441,244904,34183,242719,195998,215766,104389,25957
1275,1,1,2014/2015,12,25/10/2014 00:00,1717907,9986,8573,2,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,41301,166679,280083,33605,426174,239599,181054,39578,289251,515189,240478,107806,149140,149334,36832,173462,38365,131531,201811,208985,68114,288784
1276,1,1,2014/2015,12,25/10/2014 00:00,1717908,10000,9984,1,2,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,6,8,8,11,37900,554052,37886,298822,303179,208852,26771,11357,466132,47564,179402,67949,38789,38337,202471,37889,188231,190854,147732,178165,209855,231006
1277,1,1,2014/2015,12,26/10/2014 00:00,1717909,274581,9994,2,2,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,181572,359378,281861,39871,36849,364290,442735,418105,559063,26199,201915,30934,149150,203755,25791,243250,38777,38290,67898,104404,203666,46335
1278,1,1,2014/2015,12,24/10/2014 00:00,1717910,9989,8203,0,1,1,1,3,5,7,9,3,5,7,4,6,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,3,7,7,7,10,10,1,3,3,3,7,7,7,7,9,11,11,16199,426892,38785,45485,513810,280134,532766,36863,181071,277779,286117,38327,67959,38956,140932,21753,300977,178283,150968,173957,39145,77813
1279,1,1,2014/2015,12,25/10/2014 00:00,1717911,10001,8571,2,1,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,2,4,6,8,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,10,10,10,346114,179241,306731,346111,58358,38323,37965,67957,107983,33622,212863,206592,157375,289250,181312,37861,95614,38257,39148,478447,104377,131530
1280,1,1,2014/2015,12,25/10/2014 00:00,1717912,8475,9987,0,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,208699,154276,98368,8930,139922,104411,32760,26606,178291,277767,466203,91929,148314,195448,149219,166675,37112,364496,465746,32863,164732,26590
1281,1,1,2014/2015,13,28/10/2014 00:00,1717913,9987,9989,3,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,91929,148314,195448,149219,166675,37112,364496,465746,32863,164732,40520,16199,426892,38785,280134,560416,45485,513810,532766,36863,277779,286117
1282,1,1,2014/2015,13,29/10/2014 00:00,1717914,9991,8475,4,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,181069,346142,49451,186621,67958,173449,26916,208929,25751,282671,289248,208699,37963,26606,276261,139922,178291,120116,32760,78902,466203,8930
1283,1,1,2014/2015,13,29/10/2014 00:00,1717915,8573,10001,4,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,107806,149140,149334,36832,173462,201811,131531,38365,265123,148329,45490,346114,179241,306731,37965,346111,38323,166664,67957,212863,209782,107983
1284,1,1,2014/2015,13,30/10/2014 00:00,1717916,274581,8342,1,4,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,181572,559063,281861,39871,36849,418105,293003,442735,364290,26199,201915,185644,277771,209922,445873,178293,109061,26440,14557,113868,315459,37069
1285,1,1,2014/2015,13,29/10/2014 00:00,1717917,9994,9986,5,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30934,149150,72545,25791,243250,,38290,67898,277821,203666,104404,41301,515189,33605,280083,426174,166679,239599,240478,39578,97699,289251
1286,1,1,2014/2015,13,29/10/2014 00:00,1717918,8571,8635,2,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,206592,289250,157375,181312,37861,38257,95614,478447,166670,131530,104377,245599,210389,277761,38388,309083,198453,39631,69653,282012,166302,351860
1287,1,1,2014/2015,13,28/10/2014 00:00,1717919,8203,10000,1,1,1,3,5,7,2,4,6,8,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,7,7,7,7,9,11,11,1,3,3,3,3,7,7,7,10,10,10,38327,67959,140932,38956,21753,300977,178283,150968,241501,39145,77813,37900,489501,37886,554052,303179,26771,166179,298665,47564,45839,45944
1288,1,1,2014/2015,13,29/10/2014 00:00,1717920,9984,9985,0,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,67949,38789,38337,202471,37889,190854,188231,150240,178165,209855,231006,159883,38441,171338,277848,244904,104389,482397,34183,195998,215766,25957
1289,1,1,2014/2015,14,01/11/2014 00:00,1717921,8635,9994,1,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,38391,38368,277761,424128,38388,39631,465960,198453,282012,309083,351860,30934,72545,25791,203755,149150,67898,38290,,203666,277821,46335
1290,1,1,2014/2015,14,01/11/2014 00:00,1717922,9985,8203,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,7,7,9,11,11,159883,174054,38441,277848,33620,104389,118730,449276,195998,25957,215766,38327,21753,140932,67959,150968,38956,300977,178283,173957,39145,77813
1291,1,1,2014/2015,14,02/11/2014 00:00,1717923,9986,8342,0,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,41301,93347,280083,33605,426174,39578,266105,166679,277444,41146,240478,185644,277771,445873,209922,178293,109061,50027,113868,207511,37069,315459
1292,1,1,2014/2015,14,31/10/2014 00:00,1717924,10000,9987,2,0,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,37900,166179,489501,37886,303179,11357,554052,208852,47564,26771,179402,91929,148314,195448,149219,166675,364496,37112,465746,26590,32863,164732
1293,1,1,2014/2015,14,02/11/2014 00:00,1717925,9989,9991,0,1,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,16199,560416,513810,45485,559065,532766,149258,181071,36863,286117,277779,181069,346142,49451,186621,67958,208929,26916,173449,25751,282671,289248
1294,1,1,2014/2015,14,02/11/2014 00:00,1717926,10001,274581,1,3,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,346114,179241,37965,306731,58358,38323,67957,212598,209782,212863,107983,181572,359378,281861,39871,36849,559063,418105,26199,364290,442735,201915
1295,1,1,2014/2015,14,01/11/2014 00:00,1717927,8475,8573,1,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,208699,276261,98368,26606,139922,37963,104411,466203,104410,78902,277767,107806,149140,149334,36832,173462,208985,38365,131531,265123,45490,148329
1296,1,1,2014/2015,14,01/11/2014 00:00,1717928,9984,8571,0,4,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,10,10,10,67949,38789,38337,466443,37889,190854,178165,188231,147732,231006,209855,206592,95615,157375,181312,37861,38257,166670,95614,478447,104377,131530
1297,1,1,2014/2015,15,09/11/2014 00:00,1717929,8342,10001,5,0,1,2,4,6,8,3,5,7,3,5,7,1,3,5,7,2,4,6,8,5,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,7,7,7,7,9,11,11,185644,277771,445873,209922,178293,109061,113868,26440,14557,259507,315459,37117,37965,346111,179241,166664,67957,38323,212863,209782,58358,212598
1298,1,1,2014/2015,15,09/11/2014 00:00,1717930,9987,9985,0,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,91929,148314,195448,149219,166675,354494,37112,465746,26590,32863,164732,159883,174054,38441,277848,244904,104389,118730,449276,195998,215766,25957
1299,1,1,2014/2015,15,09/11/2014 00:00,1717931,9991,8635,0,2,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,181069,346142,49451,186621,67958,173449,26916,208929,25751,282671,289248,38391,38368,69653,38388,309083,198453,424129,465960,21726,282012,351860
1300,1,1,2014/2015,15,07/11/2014 00:00,1717932,8573,10000,1,3,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,8,8,8,8,11,107806,149140,149334,36832,173462,131531,38365,288784,201811,148329,45490,37900,166179,489501,37886,303179,11357,554052,208852,47564,26771,179402
1301,1,1,2014/2015,15,08/11/2014 00:00,1717933,274581,9986,0,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,181572,359378,281861,39871,36849,559063,418105,26199,364290,442735,201915,41301,166679,280083,33605,110878,39578,93347,266105,240478,277444,41146
1302,1,1,2014/2015,15,09/11/2014 00:00,1717934,9994,8475,3,0,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30934,72545,25791,203755,149150,67898,203666,,277821,104404,46335,208699,37963,98368,276261,139922,104411,26606,466203,104410,78902,277767
